"","typingDuration","game_id","video_id","hour","dayOfWeek","match"
"10884",0,6217,11881,16,5,2.00820986931374
"10885",1000,6217,11881,16,5,7.56617398477386
"10886",2000,6217,11881,16,5,7.48634459781684
"10887",3000,6217,11881,16,5,0.31950985119728
"10888",4000,6217,11881,16,5,5.80574242665241
"10889",2000,6217,11881,16,5,0.0238322249489098
"10890",1000,6217,11881,16,5,3.2790198621763
"10891",2000,6217,11881,16,5,10.5701918236317
"10892",1000,6217,11881,16,5,12.862000374643
"10893",1000,6217,11881,16,5,0.54963254098153
"10894",2000,6217,11881,16,5,14.3218479007294
"10895",2000,6217,11881,16,5,7.42377700944975
"10896",1000,6217,11881,16,5,10.1374724433765
"10897",0,6217,11881,16,5,11.4671523973409
"10898",1000,6217,11881,16,5,11.2400996108925
"10899",1000,6217,11881,16,5,6.67566106388335
"10900",1000,6217,11881,16,5,10.2858831504188
"10901",1000,6219,10569,17,5,0.0139304283503301
"10902",5000,6219,10569,17,5,2.1932064742221
"10903",3000,6219,10569,17,5,14.0045170249459
"10904",1000,6219,10569,17,5,8.9452430583476
"10905",1000,6219,10569,17,5,11.8882566149364
"10906",2000,6219,10569,17,5,2.11778961036411
"10907",1000,6219,10569,17,5,7.90365648872846
"10908",1000,6219,10569,17,5,0.81873075307798
"10909",1000,6219,10569,17,5,7.58270456450353
"10910",3000,6220,3670,17,5,8.0254965890528
"10911",3000,6220,3670,17,5,9.7675282925965
"10912",3000,6220,3670,17,5,8.2371752606634
"10913",3000,6220,3670,17,5,3.58726343382683
"10914",1000,6220,3670,17,5,7.25302461053917
"10915",3000,6220,3670,17,5,6.38719768595294
"10916",1000,6220,3670,17,5,2.6835075614821
"10917",2000,6221,11593,17,5,1.11954848400764e-05
"10918",1000,6221,11593,17,5,2.11964901015286
"10919",3000,6221,11593,17,5,0
"10920",2000,6221,11593,17,5,0
"10921",1000,6223,11144,17,5,0
"10922",1000,6223,11144,17,5,0
"10923",1000,6224,9698,17,5,0
"10924",1000,6224,9698,17,5,0
"10925",1000,6224,9698,17,5,0
"10926",1000,6224,9698,17,5,0
"10927",0,6225,6310,17,5,0
"10928",1000,6225,6310,17,5,0
"10929",1000,6226,8599,17,5,0
"10930",2000,6226,8599,17,5,0
"10931",2000,6227,7040,17,5,0.61462785233881
"10932",0,6227,7040,17,5,0
