"","id","gtaaType","matchDistance","normalizedTag","score","tag","gametime","typingDuration","game_id","owner_id","matchingTagEntry_id","pioneer","creationDate","id","start","initiator_id","video_id","countExistingVideoTags","match","hour","dayOfWeek"
"414959",414969,NA,NA,"manbijthond",5,"man bijt hond",3000,3000,18356,11664,NA,1,"2012-01-04 16:33:08",18356,"2012-01-04 16:32:44",11664,3679,2065,2.01345325532012,16,3
"414960",414970,"GeografischeNamen",NA,"limburg",75,"limburg",9000,2000,18356,11664,13228,0,"2012-01-04 16:33:14",18356,"2012-01-04 16:32:44",11664,3679,2065,9.11159528803004,16,3
"414961",414971,"GeografischeNamen",NA,"groningen",75,"groningen",16000,2000,18356,11664,13230,0,"2012-01-04 16:33:21",18356,"2012-01-04 16:32:44",11664,3679,2065,4.90860033145612,16,3
"414962",414972,NA,NA,"steenoven",50,"steenoven",20000,2000,18356,11664,13246,0,"2012-01-04 16:33:25",18356,"2012-01-04 16:32:44",11664,3679,2065,4.49463241618561,16,3
"414964",414974,NA,NA,"manbijthond",50,"man bijt hond",35000,4000,18356,11664,13250,0,"2012-01-04 16:33:40",18356,"2012-01-04 16:32:44",11664,3679,2065,6.65008320153606,16,3
"414969",414979,NA,NA,"kijken",50,"kijken",60000,2000,18356,11664,13270,0,"2012-01-04 16:34:05",18356,"2012-01-04 16:32:44",11664,3679,2065,6.18627314225,16,3
"414973",414983,NA,NA,"huis",50,"huis",76000,2000,18356,11664,13283,0,"2012-01-04 16:34:21",18356,"2012-01-04 16:32:44",11664,3679,2065,11.9952774242249,16,3
"414979",414989,NA,NA,"ketting",50,"ketting",101000,3000,18356,11664,62737,0,"2012-01-04 16:34:45",18356,"2012-01-04 16:32:44",11664,3679,2065,3.0236071455231,16,3
"414986",414996,NA,NA,"tuin",50,"tuin",144000,1000,18356,11664,27916,0,"2012-01-04 16:35:29",18356,"2012-01-04 16:32:44",11664,3679,2065,4.03786428580884,16,3
"415009",415019,NA,NA,"manbijthond",50,"man bijt hond",5000,5000,18357,11664,10007,0,"2012-01-04 16:39:38",18357,"2012-01-04 16:39:24",11664,3266,2102,2.45791864000552,16,3
"415012",415022,"GeografischeNamen",NA,"amsterdam",75,"amsterdam",16000,1000,18357,11664,10009,0,"2012-01-04 16:39:51",18357,"2012-01-04 16:39:24",11664,3266,2102,9.33160505499967,16,3
"415013",415023,NA,NA,"auto",50,"auto",22000,0,18357,11664,335307,0,"2012-01-04 16:40:01",18357,"2012-01-04 16:39:24",11664,3266,2102,2.59160327070869,16,3
"415017",415027,NA,NA,"auto",5,"auto",38000,1000,18357,11664,NA,1,"2012-01-04 16:40:31",18357,"2012-01-04 16:39:24",11664,3266,2102,2.1129200442024,16,3
"415062",415072,NA,NA,"bedankt",50,"bedankt",297000,1000,18357,11664,10230,0,"2012-01-04 16:46:07",18357,"2012-01-04 16:39:24",11664,3266,2102,7.63746150615596,16,3
"415065",415075,NA,NA,"manbijthond",50,"man bijt hond",3000,3000,18358,11664,36295,0,"2012-01-04 16:47:26",18358,"2012-01-04 16:47:05",11664,65,452,3.00000000000072,16,3
"415089",415099,NA,NA,"auto",5,"auto",204000,2000,18358,11664,NA,1,"2012-01-04 16:50:47",18358,"2012-01-04 16:47:05",11664,65,452,2.00000000000002,16,3
"415091",415101,NA,NA,"steenoven",50,"steenoven",4000,3000,18359,11664,23146,0,"2012-01-04 16:52:50",18359,"2012-01-04 16:52:26",11664,3310,1843,11.3193919215498,16,3
"415092",415102,"GeografischeNamen",NA,"limburg",75,"limburg",7000,2000,18359,11664,23147,0,"2012-01-04 16:52:52",18359,"2012-01-04 16:52:26",11664,3310,1843,10.4228359353462,16,3
"415093",415103,"GeografischeNamen",NA,"groningen",75,"groningen",10000,3000,18359,11664,89798,0,"2012-01-04 16:52:55",18359,"2012-01-04 16:52:26",11664,3310,1843,8.32966251374438,16,3
"415094",415104,NA,NA,"manbijthond",50,"man bijt hond",13000,3000,18359,11664,94679,0,"2012-01-04 16:52:59",18359,"2012-01-04 16:52:26",11664,3310,1843,2.5617148653739,16,3
"415095",415105,NA,NA,"gaarkeuken",50,"gaarkeuken",22000,5000,18359,11664,94686,0,"2012-01-04 16:53:07",18359,"2012-01-04 16:52:26",11664,3310,1843,4.20779718521433,16,3
"415097",415107,NA,NA,"manbijthond",50,"man bijt hond",33000,4000,18359,11664,94696,0,"2012-01-04 16:53:19",18359,"2012-01-04 16:52:26",11664,3310,1843,3.79448870416145,16,3
"415109",415119,"GeografischeNamen",NA,"nederland",75,"nederland",90000,2000,18359,11664,94749,0,"2012-01-04 16:54:15",18359,"2012-01-04 16:52:26",11664,3310,1843,9.00500455247075,16,3
"415119",415129,NA,NA,"huis",50,"huis",138000,1000,18359,11664,94787,0,"2012-01-04 16:55:04",18359,"2012-01-04 16:52:26",11664,3310,1843,8.30778210958539,16,3
"415121",415131,NA,NA,"vertellen",50,"vertellen",153000,4000,18359,11664,23203,0,"2012-01-04 16:55:18",18359,"2012-01-04 16:52:26",11664,3310,1843,4.76608391843494,16,3
"415126",415136,"GeografischeNamen",NA,"nederland",75,"nederland",172000,2000,18359,11664,23215,0,"2012-01-04 16:55:38",18359,"2012-01-04 16:52:26",11664,3310,1843,9.30875456048757,16,3
"415131",415141,"GeografischeNamen",NA,"nederland",75,"nederland",191000,3000,18359,11664,94839,0,"2012-01-04 16:55:56",18359,"2012-01-04 16:52:26",11664,3310,1843,7.49420983927478,16,3
"415145",415155,NA,NA,"manbijthond",50,"man bijt hond",4000,3000,18416,11664,179630,0,"2012-01-04 22:57:51",18416,"2012-01-04 22:57:28",11664,3905,1391,2.86963159659369,22,3
"415146",415156,NA,NA,"gaarkeuken",50,"gaarkeuken",10000,4000,18416,11664,18944,0,"2012-01-04 22:57:56",18416,"2012-01-04 22:57:28",11664,3905,1391,9.36269018990383,22,3
"415147",415157,"GeografischeNamen",NA,"groningen",75,"groningen",14000,3000,18416,11664,18946,0,"2012-01-04 22:58:01",18416,"2012-01-04 22:57:28",11664,3905,1391,8.69241646016949,22,3
"415149",415159,NA,NA,"steenoven",50,"steenoven",23000,3000,18416,11664,88669,0,"2012-01-04 22:58:10",18416,"2012-01-04 22:57:28",11664,3905,1391,4.39653282253873,22,3
"415152",415162,NA,NA,"ncrv",50,"ncrv",40000,2000,18416,11664,18950,0,"2012-01-04 22:58:26",18416,"2012-01-04 22:57:28",11664,3905,1391,7.02979106850305,22,3
"415154",415164,NA,NA,"ketting",0,"ketting",59000,2000,18416,11664,411870,0,"2012-01-04 22:58:45",18416,"2012-01-04 22:57:28",11664,3905,1391,2.54882965932861,22,3
"415177",415187,NA,NA,"verwarming",5,"verwarming",236000,3000,18416,11664,NA,1,"2012-01-04 23:01:43",18416,"2012-01-04 22:57:28",11664,3905,1391,2.00000068079813,23,3
"415183",415193,NA,NA,"gaarkeuken",0,"gaarkeuken",270000,3000,18416,11664,411896,0,"2012-01-04 23:02:17",18416,"2012-01-04 22:57:28",11664,3905,1391,7.3077815521916,23,3
"415190",415200,NA,NA,"doen",50,"doen",43000,2000,18417,13879,242629,0,"2012-01-04 23:24:20",18417,"2012-01-04 23:22:22",13879,2849,2022,3.34064009207128,23,3
"415215",415225,NA,NA,"u",0,"u",96000,0,18417,13879,322170,0,"2012-01-04 23:25:12",18417,"2012-01-04 23:22:22",13879,2849,2022,3.13861629523207,23,3
"415244",415254,NA,NA,"hond",50,"hond",207000,1000,18417,13879,39615,0,"2012-01-04 23:27:04",18417,"2012-01-04 23:22:22",13879,2849,2022,6.36764231312338,23,3
"415249",415259,NA,NA,"auto",50,"auto",232000,0,18417,13879,26566,0,"2012-01-04 23:27:29",18417,"2012-01-04 23:22:22",13879,2849,2022,8.31608433093878,23,3
"415281",415291,NA,NA,"auto",50,"auto",16000,1000,18434,13895,273125,0,"2012-01-05 01:01:01",18434,"2012-01-05 01:00:41",13895,11836,1326,3.06081078789834,1,4
"415292",415302,NA,NA,"deur",50,"deur",42000,0,18434,13895,147692,0,"2012-01-05 01:01:27",18434,"2012-01-05 01:00:41",13895,11836,1326,5.77916535855335,1,4
"415297",415307,NA,NA,"bel",50,"bel",49000,1000,18434,13895,84273,0,"2012-01-05 01:01:34",18434,"2012-01-05 01:00:41",13895,11836,1326,2.95241969402408,1,4
"415350",415360,NA,NA,"hobby",50,"hobby",210000,1000,18434,13895,102780,0,"2012-01-05 01:04:15",18434,"2012-01-05 01:00:41",13895,11836,1326,9.16471179247667,1,4
"415352",415362,NA,NA,"tafel",5,"tafel",215000,1000,18434,13895,NA,1,"2012-01-05 01:04:20",18434,"2012-01-05 01:00:41",13895,11836,1326,2,1,4
"415377",415387,NA,NA,"frans",150,"frans",8000,0,18525,13985,422511,1,"2012-01-05 12:12:25",18525,"2012-01-05 12:12:07",13985,2700,127,2.78664388134824,12,4
"415385",415395,NA,NA,"tafel",50,"tafel",44000,3000,18525,13985,30512,0,"2012-01-05 12:13:00",18525,"2012-01-05 12:12:07",13985,2700,127,3.70851953324272,12,4
"415393",415403,NA,NA,"steenoven",50,"steenoven",5000,2000,18551,14012,1137,0,"2012-01-05 17:13:48",18551,"2012-01-05 17:13:35",14012,3719,1577,13.4528986814305,17,4
"415394",415404,NA,NA,"huis",50,"huis",10000,1000,18551,14012,78726,0,"2012-01-05 17:13:53",18551,"2012-01-05 17:13:35",14012,3719,1577,2.88346622413168,17,4
"415417",415427,"GeografischeNamen",NA,"amsterdam",25,"Amsterdam",11000,1000,18559,10256,NA,1,"2012-01-05 18:08:58",18559,"2012-01-05 18:08:42",10256,190,88,2.00000002775084,18,4
"415430",415440,NA,NA,"huis",5,"huis",173000,0,18559,10256,NA,1,"2012-01-05 18:11:40",18559,"2012-01-05 18:08:42",10256,190,88,2.00383912021421,18,4
"415431",415441,"GeografischeNamen",NA,"amsterdam",25,"Amsterdam",179000,1000,18559,10256,NA,1,"2012-01-05 18:11:46",18559,"2012-01-05 18:08:42",10256,190,88,2.00000009213601,18,4
"415438",415448,"GeografischeNamen",NA,"amsterdam",75,"Amsterdam",18000,2000,18560,10256,1116,0,"2012-01-05 18:14:19",18560,"2012-01-05 18:13:49",14018,7031,2362,6.53427332710293,18,4
"415457",415467,NA,NA,"water",50,"water",154000,1000,18560,10256,1212,0,"2012-01-05 18:16:35",18560,"2012-01-05 18:13:49",14018,7031,2362,15.7526461850199,18,4
"415465",415475,NA,NA,"weg",50,"weg",10000,1000,18579,14037,370041,0,"2012-01-05 20:58:14",18579,"2012-01-05 20:57:44",14037,3637,2806,2.44933752454158,20,4
"415466",415476,NA,NA,"huis",50,"huis",11000,1000,18579,14037,180952,0,"2012-01-05 20:58:15",18579,"2012-01-05 20:57:44",14037,3637,2806,2.01940199416373,20,4
"415467",415477,NA,NA,"hond",50,"hond",12000,0,18579,14037,37370,0,"2012-01-05 20:58:17",18579,"2012-01-05 20:57:44",14037,3637,2806,6.68592120160424,20,4
"415468",415478,NA,NA,"auto",50,"auto",6000,0,18771,14229,109096,0,"2012-01-05 23:38:28",18771,"2012-01-05 23:38:07",14229,11682,898,4.07427357821433,23,4
"415469",415479,NA,NA,"weg",5,"weg",8000,0,18771,14229,NA,1,"2012-01-05 23:38:30",18771,"2012-01-05 23:38:07",14229,11682,898,2,23,4
"415475",415485,NA,NA,"steenoven",50,"steenoven",6000,4000,18774,11664,704,0,"2012-01-05 23:43:24",18774,"2012-01-05 23:43:07",11664,3108,3350,9.53757555273164,23,4
"415477",415487,"GeografischeNamen",NA,"groningen",75,"groningen",9000,2000,18774,11664,700,0,"2012-01-05 23:43:27",18774,"2012-01-05 23:43:07",11664,3108,3350,19.385966208638,23,4
"415478",415488,"GeografischeNamen",NA,"limburg",75,"limburg",17000,2000,18774,11664,707,0,"2012-01-05 23:43:35",18774,"2012-01-05 23:43:07",11664,3108,3350,5.33902444422908,23,4
"415479",415489,NA,NA,"gaarkeuken",50,"gaarkeuken",35000,16000,18774,11664,725,0,"2012-01-05 23:43:53",18774,"2012-01-05 23:43:07",11664,3108,3350,5.89360119365157,23,4
"415481",415491,NA,NA,"manbijthond",150,"man bijt hond",47000,4000,18774,11664,425740,1,"2012-01-05 23:44:05",18774,"2012-01-05 23:43:07",11664,3108,3350,2.66762621075267,23,4
"415482",415492,NA,NA,"ncrv",5,"ncrv",51000,4000,18774,11664,NA,1,"2012-01-05 23:44:09",18774,"2012-01-05 23:43:07",11664,3108,3350,2.56685540254848,23,4
"415483",415493,NA,NA,"tv",50,"tv",55000,1000,18774,11664,729,0,"2012-01-05 23:44:13",18774,"2012-01-05 23:43:07",11664,3108,3350,3.93747265024777,23,4
"415491",415501,NA,NA,"ketting",5,"ketting",130000,2000,18774,11664,NA,1,"2012-01-05 23:45:28",18774,"2012-01-05 23:43:07",11664,3108,3350,2,23,4
"415496",415506,NA,NA,"manbijthond",50,"man bijt hond",181000,5000,18774,11664,103622,0,"2012-01-05 23:46:18",18774,"2012-01-05 23:43:07",11664,3108,3350,4.38770872735189,23,4
"415498",415508,NA,NA,"deur",5,"deur",200000,5000,18774,11664,NA,1,"2012-01-05 23:46:38",18774,"2012-01-05 23:43:07",11664,3108,3350,2.02504824255915,23,4
"415508",415518,NA,NA,"manbijthond",5,"man bijt hond",3000,3000,18776,11664,NA,1,"2012-01-05 23:49:32",18776,"2012-01-05 23:49:24",11664,2591,2517,2.00987447960963,23,4
"415509",415519,NA,NA,"steenoven",50,"steenoven",9000,5000,18776,11664,31105,0,"2012-01-05 23:49:38",18776,"2012-01-05 23:49:24",11664,2591,2517,8.8104995582347,23,4
"415510",415520,"GeografischeNamen",NA,"limburg",75,"limburg",12000,2000,18776,11664,14466,0,"2012-01-05 23:49:41",18776,"2012-01-05 23:49:24",11664,2591,2517,11.006715937101,23,4
"415511",415521,"GeografischeNamen",NA,"groningen",75,"groningen",15000,2000,18776,11664,70819,0,"2012-01-05 23:49:44",18776,"2012-01-05 23:49:24",11664,2591,2517,6.70862435966038,23,4
"415512",415522,NA,NA,"gaarkeuken",50,"gaarkeuken",23000,3000,18776,11664,18097,0,"2012-01-05 23:49:52",18776,"2012-01-05 23:49:24",11664,2591,2517,11.0941069227105,23,4
"415513",415523,NA,NA,"steenhoven",50,"steenhoven",27000,3000,18776,11664,70835,0,"2012-01-05 23:49:56",18776,"2012-01-05 23:49:24",11664,2591,2517,4.67576728697768,23,4
"415514",415524,NA,NA,"manbijthond",50,"man bijt hond",33000,3000,18776,11664,136118,0,"2012-01-05 23:50:02",18776,"2012-01-05 23:49:24",11664,2591,2517,3.34311884424794,23,4
"415546",415556,NA,NA,"thuis",5,"thuis",63000,1000,18777,14233,NA,1,"2012-01-06 00:52:50",18777,"2012-01-06 00:51:42",14233,255,0,2,0,5
"415597",415607,NA,NA,"tafel",5,"tafel",76000,1000,18888,86,NA,1,"2012-01-06 15:16:33",18888,"2012-01-06 15:14:49",14351,1893,348,2.09071795328941,15,5
"415608",415618,NA,NA,"hond",50,"hond",91000,0,18888,86,51951,0,"2012-01-06 15:16:49",18888,"2012-01-06 15:14:49",14351,1893,348,3.27270852978438,15,5
"415645",415655,NA,NA,"deur",50,"deur",31000,2000,18916,11664,80570,0,"2012-01-06 19:53:49",18916,"2012-01-06 19:52:18",11664,11531,860,3.67032004603564,19,5
"415646",415656,NA,NA,"ncrv",50,"ncrv",34000,1000,18916,11664,50267,0,"2012-01-06 19:53:55",18916,"2012-01-06 19:52:18",11664,11531,860,5.25733116933675,19,5
"415647",415657,NA,NA,"manbijthond",50,"man bijt hond",37000,2000,18916,11664,50268,0,"2012-01-06 19:54:00",18916,"2012-01-06 19:52:18",11664,11531,860,2.85203527864252,19,5
"415649",415659,"GeografischeNamen",NA,"amsterdam",75,"amsterdam",44000,0,18916,11664,233933,0,"2012-01-06 19:54:14",18916,"2012-01-06 19:52:18",11664,11531,860,5.20291577781117,19,5
"415654",415664,NA,NA,"vertellen",0,"vertellen",65000,2000,18916,11664,413879,0,"2012-01-06 19:54:52",18916,"2012-01-06 19:52:18",11664,11531,860,4.48905079911381,19,5
"415661",415671,NA,NA,"manbijthond",0,"man bijt hond",5000,4000,18928,11664,412454,0,"2012-01-07 00:25:14",18928,"2012-01-07 00:24:57",11664,3464,1875,3.16163696480355,0,6
"415662",415672,"GeografischeNamen",NA,"limburg",75,"limburg",9000,2000,18928,11664,43078,0,"2012-01-07 00:25:17",18928,"2012-01-07 00:24:57",11664,3464,1875,13.0355082109282,0,6
"415663",415673,"GeografischeNamen",NA,"groningen",0,"groningen",12000,2000,18928,11664,412457,0,"2012-01-07 00:25:20",18928,"2012-01-07 00:24:57",11664,3464,1875,11.881335714831,0,6
"415665",415675,NA,NA,"gaarkeuken",50,"gaarkeuken",24000,4000,18928,11664,43080,0,"2012-01-07 00:25:33",18928,"2012-01-07 00:24:57",11664,3464,1875,5.89771306042771,0,6
"415667",415677,NA,NA,"auto",0,"auto",35000,3000,18928,11664,412466,0,"2012-01-07 00:25:43",18928,"2012-01-07 00:24:57",11664,3464,1875,11.9708545979074,0,6
"415668",415678,NA,NA,"manbijthond",50,"man bijt hond",45000,3000,18928,11664,68559,0,"2012-01-07 00:25:53",18928,"2012-01-07 00:24:57",11664,3464,1875,4.19414465483838,0,6
"415669",415679,NA,NA,"steenoven",50,"steenoven",50000,4000,18928,11664,150725,0,"2012-01-07 00:25:58",18928,"2012-01-07 00:24:57",11664,3464,1875,4.59605654805526,0,6
"415670",415680,NA,NA,"ncrv",5,"ncrv",55000,3000,18928,11664,NA,1,"2012-01-07 00:26:03",18928,"2012-01-07 00:24:57",11664,3464,1875,2.56538721069341,0,6
"415685",415695,NA,NA,"hond",50,"hond",146000,1000,18928,11664,43096,0,"2012-01-07 00:27:34",18928,"2012-01-07 00:24:57",11664,3464,1875,14.0213049872738,0,6
"415698",415708,NA,NA,"kijken",50,"kijken",229000,2000,18928,11664,220808,0,"2012-01-07 00:28:57",18928,"2012-01-07 00:24:57",11664,3464,1875,5.81873075307798,0,6
"415700",415710,NA,NA,"verwarming",0,"verwarming",245000,4000,18928,11664,412566,0,"2012-01-07 00:29:13",18928,"2012-01-07 00:24:57",11664,3464,1875,7.67190778762293,0,6
"415718",415728,NA,NA,"steenoven",50,"steenoven",4000,3000,18930,11664,47517,0,"2012-01-07 00:34:48",18930,"2012-01-07 00:34:39",11664,2870,1999,13.4148204244745,0,6
"415719",415729,"GeografischeNamen",NA,"limburg",75,"limburg",8000,3000,18930,11664,58910,0,"2012-01-07 00:34:52",18930,"2012-01-07 00:34:39",11664,2870,1999,15.1449897367433,0,6
"415720",415730,"GeografischeNamen",NA,"groningen",75,"groningen",11000,3000,18930,11664,58911,0,"2012-01-07 00:34:55",18930,"2012-01-07 00:34:39",11664,2870,1999,12.1504625900769,0,6
"415721",415731,NA,NA,"gaarkeuken",50,"gaarkeuken",16000,5000,18930,11664,626,0,"2012-01-07 00:34:59",18930,"2012-01-07 00:34:39",11664,2870,1999,5.60098987340302,0,6
"415723",415733,NA,NA,"manbijthond",50,"man bijt hond",33000,4000,18930,11664,88084,0,"2012-01-07 00:35:17",18930,"2012-01-07 00:34:39",11664,2870,1999,5.32592868337049,0,6
"415737",415747,NA,NA,"tafel",50,"tafel",146000,2000,18930,11664,671,0,"2012-01-07 00:37:10",18930,"2012-01-07 00:34:39",11664,2870,1999,2.5488191544488,0,6
"415744",415754,NA,NA,"deur",5,"deur",202000,2000,18930,11664,NA,1,"2012-01-07 00:38:05",18930,"2012-01-07 00:34:39",11664,2870,1999,2.0237592005763,0,6
"415751",415761,NA,NA,"ncrv",5,"ncrv",5000,3000,18931,11664,NA,1,"2012-01-07 00:41:10",18931,"2012-01-07 00:41:00",11664,6786,52,2,0,6
"415771",415781,NA,NA,"manbijthond",5,"man bijt hond",6000,4000,18932,11664,NA,1,"2012-01-07 00:44:03",18932,"2012-01-07 00:43:52",11664,7036,86,2,0,6
"415783",415793,NA,NA,"auto",5,"auto",58000,2000,18932,11664,NA,1,"2012-01-07 00:44:55",18932,"2012-01-07 00:43:52",11664,7036,86,2,0,6
"415791",415801,NA,NA,"ncrv",5,"ncrv",120000,1000,18932,11664,NA,1,"2012-01-07 00:45:57",18932,"2012-01-07 00:43:52",11664,7036,86,2.00369786371648,0,6
"415799",415809,"GeografischeNamen",NA,"amsterdam",75,"amsterdam",165000,2000,18932,11664,194881,0,"2012-01-07 00:46:42",18932,"2012-01-07 00:43:52",11664,7036,86,2.67032004603564,0,6
"415804",415814,NA,NA,"tuin",5,"tuin",43000,2000,18964,14430,NA,1,"2012-01-07 10:42:39",18964,"2012-01-07 10:41:52",14430,2798,1297,2.00000003924038,10,6
"415811",415821,NA,NA,"manbijthond",50,"man bijt hond",3000,3000,19014,11664,3489,0,"2012-01-08 11:02:33",19014,"2012-01-08 11:02:23",11664,3670,2109,3.01013540417319,11,0
"415812",415822,NA,NA,"gaarkeuken",50,"gaarkeuken",9000,4000,19014,11664,1707,0,"2012-01-08 11:02:38",19014,"2012-01-08 11:02:23",11664,3670,2109,10.1284562385563,11,0
"415813",415823,"GeografischeNamen",NA,"limburg",75,"limburg",14000,3000,19014,11664,1709,0,"2012-01-08 11:02:43",19014,"2012-01-08 11:02:23",11664,3670,2109,8.30907206790405,11,0
"415814",415824,"GeografischeNamen",NA,"groningen",75,"groningen",18000,3000,19014,11664,1710,0,"2012-01-08 11:02:48",19014,"2012-01-08 11:02:23",11664,3670,2109,6.60501970723005,11,0
"415816",415826,NA,NA,"ncrv",50,"ncrv",33000,3000,19014,11664,1727,0,"2012-01-08 11:03:02",19014,"2012-01-08 11:02:23",11664,3670,2109,7.17443997412932,11,0
"415817",415827,NA,NA,"steenoven",50,"steenoven",39000,4000,19014,11664,20707,0,"2012-01-08 11:03:09",19014,"2012-01-08 11:02:23",11664,3670,2109,4.21401123063862,11,0
"415841",415851,NA,NA,"lepeltje",5,"lepeltje",183000,3000,19014,11664,NA,1,"2012-01-08 11:05:33",19014,"2012-01-08 11:02:23",11664,3670,2109,2,11,0
"415843",415853,NA,NA,"tafel",50,"tafel",202000,2000,19014,11664,74985,0,"2012-01-08 11:05:51",19014,"2012-01-08 11:02:23",11664,3670,2109,2.10872291086217,11,0
"415844",415854,NA,NA,"ketting",5,"ketting",208000,2000,19014,11664,NA,1,"2012-01-08 11:05:57",19014,"2012-01-08 11:02:23",11664,3670,2109,2.00000018368409,11,0
"415851",415861,NA,NA,"tv",50,"tv",263000,1000,19014,11664,1933,0,"2012-01-08 11:06:52",19014,"2012-01-08 11:02:23",11664,3670,2109,8.60786432716954,11,0
"415854",415864,NA,NA,"manbijthond",0,"man bijt hond",7000,6000,19020,11664,413660,0,"2012-01-08 11:11:51",19020,"2012-01-08 11:11:36",11664,10569,2333,4.39490760724425,11,0
"415855",415865,NA,NA,"snelwegen",50,"snelwegen",17000,4000,19020,11664,18864,0,"2012-01-08 11:12:01",19020,"2012-01-08 11:11:36",11664,10569,2333,7.48582181787889,11,0
"415856",415866,NA,NA,"auto",0,"auto",22000,1000,19020,11664,413664,0,"2012-01-08 11:12:06",19020,"2012-01-08 11:11:36",11664,10569,2333,2.81065640886659,11,0
"415867",415877,NA,NA,"raam",5,"raam",65000,1000,19020,11664,NA,1,"2012-01-08 11:12:49",19020,"2012-01-08 11:11:36",11664,10569,2333,2.00000000000011,11,0
"415881",415891,NA,NA,"auto",50,"auto",134000,1000,19020,11664,383396,0,"2012-01-08 11:13:58",19020,"2012-01-08 11:11:36",11664,10569,2333,2.81417737711001,11,0
"415882",415892,NA,NA,"deur",0,"deur",137000,2000,19020,11664,413687,0,"2012-01-08 11:14:01",19020,"2012-01-08 11:11:36",11664,10569,2333,8.86233950215383,11,0
"415885",415895,NA,NA,"deur",50,"deur",148000,2000,19020,11664,82439,0,"2012-01-08 11:14:12",19020,"2012-01-08 11:11:36",11664,10569,2333,7.07574040308357,11,0
"415889",415899,NA,NA,"tafel",50,"tafel",159000,1000,19020,11664,16813,0,"2012-01-08 11:14:23",19020,"2012-01-08 11:11:36",11664,10569,2333,3.36754238917201,11,0
"415908",415918,NA,NA,"manbijthond",50,"man bijt hond",2000,2000,19034,11664,317849,0,"2012-01-08 12:26:31",19034,"2012-01-08 12:26:17",11664,3703,1213,2.20837019543872,12,0
"415909",415919,NA,NA,"steenoven",50,"steenoven",6000,3000,19034,11664,157034,0,"2012-01-08 12:26:33",19034,"2012-01-08 12:26:17",11664,3703,1213,5.47028854607815,12,0
"415910",415920,"GeografischeNamen",NA,"limburg",75,"limburg",8000,1000,19034,11664,6073,0,"2012-01-08 12:26:36",19034,"2012-01-08 12:26:17",11664,3703,1213,7.62938997767821,12,0
"415911",415921,"GeografischeNamen",NA,"groningen",75,"groningen",12000,3000,19034,11664,157038,0,"2012-01-08 12:26:39",19034,"2012-01-08 12:26:17",11664,3703,1213,6.27716045551337,12,0
"415912",415922,NA,NA,"gaarkeuken",50,"gaarkeuken",16000,3000,19034,11664,6074,0,"2012-01-08 12:26:44",19034,"2012-01-08 12:26:17",11664,3703,1213,5.41438430517908,12,0
"415914",415924,NA,NA,"manbijthond",50,"man bijt hond",34000,4000,19034,11664,157051,0,"2012-01-08 12:27:01",19034,"2012-01-08 12:26:17",11664,3703,1213,4.62793669092521,12,0
"415915",415925,NA,NA,"ncrv",50,"ncrv",37000,3000,19034,11664,387793,0,"2012-01-08 12:27:06",19034,"2012-01-08 12:26:17",11664,3703,1213,2.44932896411722,12,0
"415919",415929,NA,NA,"tuin",5,"tuin",65000,2000,19034,11664,NA,1,"2012-01-08 12:27:32",19034,"2012-01-08 12:26:17",11664,3703,1213,2,12,0
"415923",415933,NA,NA,"auto",50,"auto",92000,2000,19034,11664,307388,0,"2012-01-08 12:27:59",19034,"2012-01-08 12:26:17",11664,3703,1213,2.67032004603564,12,0
"415929",415939,NA,NA,"tafel",50,"tafel",129000,2000,19034,11664,397836,0,"2012-01-08 12:28:37",19034,"2012-01-08 12:26:17",11664,3703,1213,3.81873075307798,12,0
"415952",415962,NA,NA,"steenoven",50,"steenoven",7000,2000,19035,11664,48591,0,"2012-01-08 12:32:24",19035,"2012-01-08 12:32:11",11664,3838,1524,9.20540978539582,12,0
"415953",415963,NA,NA,"gaarkeuken",50,"gaarkeuken",11000,3000,19035,11664,48592,0,"2012-01-08 12:32:28",19035,"2012-01-08 12:32:11",11664,3838,1524,6.32493378468337,12,0
"415954",415964,"GeografischeNamen",NA,"limburg",75,"limburg",13000,2000,19035,11664,48594,0,"2012-01-08 12:32:30",19035,"2012-01-08 12:32:11",11664,3838,1524,6.76901509247599,12,0
"415955",415965,"GeografischeNamen",NA,"groningen",75,"groningen",16000,2000,19035,11664,48596,0,"2012-01-08 12:32:33",19035,"2012-01-08 12:32:11",11664,3838,1524,7.14984561390942,12,0
"415958",415968,NA,NA,"ncrv",5,"ncrv",36000,1000,19035,11664,NA,1,"2012-01-08 12:32:53",19035,"2012-01-08 12:32:11",11664,3838,1524,2.0020294306363,12,0
"415959",415969,NA,NA,"raam",50,"raam",40000,2000,19035,11664,84381,0,"2012-01-08 12:32:56",19035,"2012-01-08 12:32:11",11664,3838,1524,5.32014706125535,12,0
"415968",415978,NA,NA,"tafel",5,"tafel",95000,3000,19035,11664,NA,1,"2012-01-08 12:33:52",19035,"2012-01-08 12:32:11",11664,3838,1524,2.07427357821433,12,0
"415969",415979,NA,NA,"hond",50,"hond",97000,2000,19035,11664,135086,0,"2012-01-08 12:33:54",19035,"2012-01-08 12:32:11",11664,3838,1524,3.09106467640064,12,0
"415980",415990,NA,NA,"hond",50,"hond",152000,1000,19035,11664,112871,0,"2012-01-08 12:34:49",19035,"2012-01-08 12:32:11",11664,3838,1524,5.30799925394583,12,0
